district,sector,trade,supply_count,demand_count,supply_score,current_demand_score,future_demand_score,current_gap,future_gap,priority_score,gap_category,confidence_score,data_availability
jalna,,electronics mechanic under dual training system,24.0,,0.34,50.0,,49.66,,49.81,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
jalna,,fashion design and technology,20.0,,0.17,50.0,,49.83,,49.9,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
jalna,,fitter,120.0,,4.44,50.0,,45.56,,47.46,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
jalna,,fitter under dual training system,40.0,,1.02,50.0,,48.98,,49.42,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
jalna,,information and communication technology system maintenance,24.0,,0.34,50.0,,49.66,,49.81,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
jalna,,machinist under dual training system,20.0,,0.17,50.0,,49.83,,49.9,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
jalna,,mechanic diesel,48.0,,1.37,50.0,,48.63,,49.22,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
jalna,,mechanic diesel under dual system training,72.0,,2.39,50.0,,47.61,,48.63,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
jalna,,mechanic electric vehicle,24.0,,0.34,50.0,,49.66,,49.81,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
jalna,,mechanic motor vehicle,24.0,,0.34,50.0,,49.66,,49.81,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
jalna,,mechanic motor vehicle under dual system training,24.0,,0.34,50.0,,49.66,,49.81,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
jalna,,pump operator cum mechanic,20.0,,0.17,50.0,,49.83,,49.9,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
jalna,,refrigeration and air conditioner technician,48.0,,1.37,50.0,,48.63,,49.22,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
jalna,,sewing technology,40.0,,1.02,50.0,,48.98,,49.42,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
jalna,,sheet metal worker,80.0,,2.73,50.0,,47.27,,48.44,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
jalna,,solar technician (electrical),20.0,,0.17,50.0,,49.83,,49.9,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
jalna,,turner,20.0,,0.17,50.0,,49.83,,49.9,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
jalna,,welder,260.0,,10.41,50.0,,39.59,,44.05,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
jalna,,welder under dual system training,20.0,,0.17,50.0,,49.83,,49.9,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
jalna,,wireman,40.0,,1.02,50.0,,48.98,,49.42,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
jalna,,wireman under dual training system,20.0,,0.17,50.0,,49.83,,49.9,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
kolhapur,,computer operator and programming assistant,144.0,,5.46,50.0,,44.54,,46.88,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
kolhapur,,cosmetology,48.0,,1.37,50.0,,48.63,,49.22,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
kolhapur,,draughtsman civil,144.0,,5.46,50.0,,44.54,,46.88,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
kolhapur,,draughtsman mechanical,260.0,,10.41,50.0,,39.59,,44.05,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
kolhapur,,dress making,140.0,,5.29,50.0,,44.71,,46.98,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
kolhapur,,electrician,1080.0,,45.39,50.0,,4.61,,24.06,Balanced,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
kolhapur,,electronics mechanic,144.0,,5.46,50.0,,44.54,,46.88,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
kolhapur,,electroplater,20.0,,0.17,50.0,,49.83,,49.9,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
kolhapur,,fitter,980.0,,41.13,50.0,,8.87,,26.5,Balanced,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
kolhapur,,food production (general),24.0,,0.34,50.0,,49.66,,49.81,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
kolhapur,,fruit and vegetable processing,24.0,,0.34,50.0,,49.66,,49.81,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
kolhapur,,information and communication technology system maintenance,24.0,,0.34,50.0,,49.66,,49.81,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
kolhapur,,machinist,220.0,,8.7,50.0,,41.3,,45.03,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
kolhapur,,machinist grinder,80.0,,2.73,50.0,,47.27,,48.44,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
kolhapur,,mason (building constructor),24.0,,0.34,50.0,,49.66,,49.81,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
kolhapur,,mechanic agricultural machinery,24.0,,0.34,50.0,,49.66,,49.81,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
kolhapur,,mechanic diesel,288.0,,11.6,50.0,,38.4,,43.37,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
kolhapur,,mechanic machine tool maintenance,24.0,,0.34,50.0,,49.66,,49.81,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
kolhapur,,mechanic motor vehicle,216.0,,8.53,50.0,,41.47,,45.13,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
kolhapur,,mechanic tractor,60.0,,1.88,50.0,,48.12,,48.93,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
kolhapur,,painter general,40.0,,1.02,50.0,,48.98,,49.42,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
kolhapur,,plastic processing operator,40.0,,1.02,50.0,,48.98,,49.42,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
kolhapur,,plumber,72.0,,2.39,50.0,,47.61,,48.63,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
kolhapur,,pump operator cum mechanic,80.0,,2.73,50.0,,47.27,,48.44,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
kolhapur,,refrigeration and air conditioner technician,48.0,,1.37,50.0,,48.63,,49.22,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
kolhapur,,sewing technology,80.0,,2.73,50.0,,47.27,,48.44,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
kolhapur,,sheet metal worker,180.0,,7.0,50.0,,43.0,,46.0,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
kolhapur,,solar technician (electrical),60.0,,1.88,50.0,,48.12,,48.93,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
kolhapur,,stenographer secretarial assistant (english),24.0,,0.34,50.0,,49.66,,49.81,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
kolhapur,,surface ornamentation techniques (embroidery),20.0,,0.17,50.0,,49.83,,49.9,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
kolhapur,,surveyor,24.0,,0.34,50.0,,49.66,,49.81,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
kolhapur,,tool and die maker (dies and moulds),24.0,,0.34,50.0,,49.66,,49.81,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
kolhapur,,turner,180.0,,7.0,50.0,,43.0,,46.0,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
kolhapur,,welder,680.0,,28.33,50.0,,21.67,,33.81,Moderate Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
kolhapur,,wireman,140.0,,5.29,50.0,,44.71,,46.98,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
kolhapur,,wood work technician,24.0,,0.34,50.0,,49.66,,49.81,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
latur,,computer operator and programming assistant,360.0,,14.68,50.0,,35.32,,41.61,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
latur,,cosmetology,48.0,,1.37,50.0,,48.63,,49.22,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
latur,,desktop publishing operator,24.0,,0.34,50.0,,49.66,,49.81,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
latur,,draughtsman civil,48.0,,1.37,50.0,,48.63,,49.22,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
latur,,draughtsman mechanical,20.0,,0.17,50.0,,49.83,,49.9,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
latur,,dress making,200.0,,7.85,50.0,,42.15,,45.51,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
latur,,electrician,640.0,,26.62,50.0,,23.38,,34.79,Moderate Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
latur,,electrician under dual system training,20.0,,0.17,50.0,,49.83,,49.9,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
latur,,electronics mechanic,216.0,,8.53,50.0,,41.47,,45.13,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
latur,,fashion design and technology,20.0,,0.17,50.0,,49.83,,49.9,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
latur,,fitter,300.0,,12.12,50.0,,37.88,,43.07,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
latur,,fitter under dual training system,40.0,,1.02,50.0,,48.98,,49.42,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
latur,,food production (general),24.0,,0.34,50.0,,49.66,,49.81,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
latur,,fruit and vegetable processing,24.0,,0.34,50.0,,49.66,,49.81,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
latur,,information and communication technology system maintenance,120.0,,4.44,50.0,,45.56,,47.46,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
latur,,machinist,100.0,,3.58,50.0,,46.42,,47.95,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
latur,,mechanic agricultural machinery,24.0,,0.34,50.0,,49.66,,49.81,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
latur,,mechanic diesel,240.0,,9.56,50.0,,40.44,,44.54,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
latur,,mechanic motor vehicle,96.0,,3.41,50.0,,46.59,,48.05,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
latur,,mechanic tractor,80.0,,2.73,50.0,,47.27,,48.44,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
latur,,operator advance machine tool,16.0,,0.0,50.0,,50.0,,50.0,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
latur,,painter general,60.0,,1.88,50.0,,48.12,,48.93,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
latur,,physiotherapy technician,24.0,,0.34,50.0,,49.66,,49.81,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
latur,,plumber,48.0,,1.37,50.0,,48.63,,49.22,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
latur,,pump operator cum mechanic,20.0,,0.17,50.0,,49.83,,49.9,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
latur,,refrigeration and air conditioner technician,48.0,,1.37,50.0,,48.63,,49.22,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
latur,,secretarial practice (english),24.0,,0.34,50.0,,49.66,,49.81,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
latur,,sewing technology,60.0,,1.88,50.0,,48.12,,48.93,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
latur,,stenographer secretarial assistant (english),24.0,,0.34,50.0,,49.66,,49.81,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
latur,,surveyor,96.0,,3.41,50.0,,46.59,,48.05,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
latur,,turner,40.0,,1.02,50.0,,48.98,,49.42,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
latur,,welder,440.0,,18.09,50.0,,31.91,,39.66,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
latur,,wireman,360.0,,14.68,50.0,,35.32,,41.61,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
latur,,wood work technician,96.0,,3.41,50.0,,46.59,,48.05,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
mumbai,,computer hardware and network maintenance,96.0,,3.41,50.0,,46.59,,48.05,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
mumbai,,computer operator and programming assistant,312.0,,12.63,50.0,,37.37,,42.78,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
mumbai,,cosmetology,72.0,,2.39,50.0,,47.61,,48.63,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
mumbai,,desktop publishing operator,72.0,,2.39,50.0,,47.61,,48.63,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
mumbai,,draughtsman civil,72.0,,2.39,50.0,,47.61,,48.63,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
mumbai,,draughtsman mechanical,100.0,,3.58,50.0,,46.42,,47.95,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
mumbai,,dress making,40.0,,1.02,50.0,,48.98,,49.42,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
mumbai,,electrician,200.0,,7.85,50.0,,42.15,,45.51,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
mumbai,,electronics mechanic,120.0,,4.44,50.0,,45.56,,47.46,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
mumbai,,fashion design and technology,80.0,,2.73,50.0,,47.27,,48.44,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
mumbai,,fitter,200.0,,7.85,50.0,,42.15,,45.51,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
mumbai,,information and communication technology system maintenance,168.0,,6.48,50.0,,43.52,,46.3,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
mumbai,,interior design and decoration,120.0,,4.44,50.0,,45.56,,47.46,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
mumbai,,machinist,80.0,,2.73,50.0,,47.27,,48.44,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
mumbai,,machinist grinder,40.0,,1.02,50.0,,48.98,,49.42,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
mumbai,,mason (building constructor),24.0,,0.34,50.0,,49.66,,49.81,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
mumbai,,mechanic diesel,120.0,,4.44,50.0,,45.56,,47.46,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
mumbai,,mechanic machine tool maintenance,24.0,,0.34,50.0,,49.66,,49.81,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
mumbai,,mechanic motor vehicle,120.0,,4.44,50.0,,45.56,,47.46,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
mumbai,,painter general,60.0,,1.88,50.0,,48.12,,48.93,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
mumbai,,plumber,72.0,,2.39,50.0,,47.61,,48.63,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
mumbai,,refrigeration and air conditioner technician,72.0,,2.39,50.0,,47.61,,48.63,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
mumbai,,secretarial practice (english),24.0,,0.34,50.0,,49.66,,49.81,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
mumbai,,sheet metal worker,20.0,,0.17,50.0,,49.83,,49.9,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
mumbai,,surveyor,24.0,,0.34,50.0,,49.66,,49.81,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
mumbai,,technician mechatronics,24.0,,0.34,50.0,,49.66,,49.81,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
