jobId,skill,skill_normalized,extraction_method
250925031629,Management,Management,tagsAndSkills
250925031216,Go-to-market Strategy,Go-to-market Strategy,tagsAndSkills
250925031216,Brand Campaigns,Brand Campaigns,tagsAndSkills
250925031216,Brand Marketing,Brand Marketing,tagsAndSkills
250925031216,Marketing Strategy,Marketing Strategy,tagsAndSkills
250925031216,Product Promotion,Product Promotion,tagsAndSkills
250925031216,Promotions,Promotions,tagsAndSkills
250925031216,Product Marketing,Product Marketing,tagsAndSkills
250925031216,Brand Promotion,Brand Promotion,tagsAndSkills
250925031212,ITIL Certified,ITIL Certified,tagsAndSkills
250925031212,Service Operations,Service Operations,tagsAndSkills
250925031212,IT Service Delivery,IT Service Delivery,tagsAndSkills
250925031212,IT Operations,IT Operations,tagsAndSkills
250925031212,Stakeholder Management,Stakeholder Management,tagsAndSkills
250925031212,KPI Monitoring,KPI Monitoring,tagsAndSkills
250925031212,SLA Management,SLA Management,tagsAndSkills
250925031212,Operations,Operations,tagsAndSkills
250925030522,Field Sales,Field Sales,tagsAndSkills
250925030522,Credit Card Sales,Credit Card Sales,tagsAndSkills
250925030522,Bfsi Sales,Bfsi Sales,tagsAndSkills
250925030522,Insurance Sales,Insurance Sales,tagsAndSkills
250925030522,Mutual Funds Sales,Mutual Funds Sales,tagsAndSkills
250925030522,Loan Sales,Loan Sales,tagsAndSkills
250925030522,Banking Sales,Banking Sales,tagsAndSkills
250925030522,Cards,Cards,tagsAndSkills
250925030445,Streaming Kafka,Streaming Kafka,tagsAndSkills
250925030445,Core Java Development,Core Java Development,tagsAndSkills
250925030445,Data Structures And Algorithms,Data Structures And Algorithms,tagsAndSkills
250925030445,Multithreading,Multithreading,tagsAndSkills
250925030445,Design Patterns,Design Patterns,tagsAndSkills
250925030445,Kafka,Kafka,tagsAndSkills
250925030445,Algorithms,Algorithms,tagsAndSkills
250925030445,Development,Development,tagsAndSkills
250925028480,Tally,Tally,tagsAndSkills
250925028480,Gst,Gst,tagsAndSkills
250925028480,English,English,tagsAndSkills
250925028480,Gst Return,Gst Return,tagsAndSkills
250925028480,Book Keeping,Book Keeping,tagsAndSkills
250925028480,Marathi,Marathi,tagsAndSkills
250925028480,Hindi,Hindi,tagsAndSkills
250925028480,TDS Return,TDS Return,tagsAndSkills
250925028057,Communication Skills,Communication Skills,tagsAndSkills
250925028057,English,English,tagsAndSkills
250925028057,Fluent English,Fluent English,tagsAndSkills
250925028057,Spoken English,Spoken English,tagsAndSkills
250925028057,Voice Process,Voice Process,tagsAndSkills
250925028057,Bpo Calling,Bpo Calling,tagsAndSkills
250925028057,Bpo Customer Service,Bpo Customer Service,tagsAndSkills
250925028057,Good Communication In English,Good Communication In English,tagsAndSkills
250925027897,Airflow,Airflow,tagsAndSkills
250925027897,Snowflake,Snowflake,tagsAndSkills
250925027897,AWS,AWS,tagsAndSkills
250925027897,Python,Python,tagsAndSkills
250925027897,Data Engineering,Data Engineering,tagsAndSkills
250925027897,stakeholder management,Stakeholder Management,tagsAndSkills
250925027897,Data Pipeline,Data Pipeline,tagsAndSkills
250925027897,ETL,ETL,tagsAndSkills
250925027830,Oracle Scm,Oracle Scm,tagsAndSkills
250925027830,Oracle Order Management,Oracle Order Management,tagsAndSkills
250925027830,Implementation Cycle,Implementation Cycle,tagsAndSkills
250925027830,Oracle Supply Chain Management,Oracle Supply Chain Management,tagsAndSkills
250925027830,Oracle Inventory,Oracle Inventory,tagsAndSkills
250925027830,Oracle Fusion Scm,Oracle Fusion Scm,tagsAndSkills
250925027830,Oracle Purchasing,Oracle Purchasing,tagsAndSkills
250925027830,Manufacturing Module,Manufacturing Module,tagsAndSkills
250925027696,Microsoft Fabric,Microsoft Fabric,tagsAndSkills
250925027696,SSAS,SSAS,tagsAndSkills
250925027696,SSRS,SSRS,tagsAndSkills
250925027696,SSIS,SSIS,tagsAndSkills
250925027696,Business intelligence,Business intelligence,tagsAndSkills
250925027696,Development,Development,tagsAndSkills
250925027696,Intelligence,Intelligence,tagsAndSkills
250925027696,Fabric,Fabric,tagsAndSkills
250925027493,Rxjs,Rxjs,tagsAndSkills
250925027493,Ngrx,Ngrx,tagsAndSkills
250925027493,Rest API,Rest API,tagsAndSkills
250925027493,Angular,Angular,tagsAndSkills
250925027493,Rest,Rest,tagsAndSkills
250925027493,API,API,tagsAndSkills
250925027493,Technical,Technical,tagsAndSkills
250925027493,Technical leadership,Technical leadership,tagsAndSkills
250925027094,Presentation Design,Presentation Design,tagsAndSkills
250925027094,Graphic Designing,Graphic Designing,tagsAndSkills
250925027094,Collaterals,Collaterals,tagsAndSkills
250925027094,Booth Designing,Booth Designing,tagsAndSkills
250925027094,Infographics,Infographics,tagsAndSkills
250925027094,Web Graphics,Web Graphics,tagsAndSkills
250925027094,Newsletters,Newsletters,tagsAndSkills
250925027094,Landing Page,Landing Page,tagsAndSkills
250925025857,Marketing,Marketing,tagsAndSkills
250925025857,B2B Marketing,B2B Marketing,tagsAndSkills
250925025857,B2C Marketing,B2C Marketing,tagsAndSkills
250925025857,Fresher,Fresher,tagsAndSkills
250925025857,Strong Communication Skills,Strong Communication Skills,tagsAndSkills
250925025857,BBA,BBA,tagsAndSkills
250925025857,Promotions,Promotions,tagsAndSkills
250925025857,Public Relations,Public Relations,tagsAndSkills
250925025763,Stamping Machine Operation,Stamping Machine Operation,tagsAndSkills
250925025763,Sheet Metal Stamping,Sheet Metal Stamping,tagsAndSkills
250925025763,Stamping Presses,Stamping Presses,tagsAndSkills
250925025763,Operations,Operations,tagsAndSkills
250925025763,Press,Press,tagsAndSkills
250925025763,Stamping,Stamping,tagsAndSkills
250925025763,Machine,Machine,tagsAndSkills
250925025763,Operating,Operating,tagsAndSkills
250925025082,Electrical Engineering,Electrical Engineering,tagsAndSkills
250925025082,Maintenance Engineering,Maintenance Engineering,tagsAndSkills
250925025082,R&d,R&d,tagsAndSkills
250925025082,Quality Engineering,Quality Engineering,tagsAndSkills
250925025082,Electricals,Electricals,tagsAndSkills
250925025082,Training,Training,tagsAndSkills
250925025082,Engineering,Engineering,tagsAndSkills
250925025082,R And D,R And D,tagsAndSkills
250925024017,Broaching Machines,Broaching Machines,tagsAndSkills
250925024017,Grinding Machine,Grinding Machine,tagsAndSkills
250925024017,Turning,Turning,tagsAndSkills
250925024017,Fixture,Fixture,tagsAndSkills
250925024017,7Qc Tools,7Qc Tools,tagsAndSkills
250925024017,Tool Setting,Tool Setting,tagsAndSkills
250925024017,Machine,Machine,tagsAndSkills
250925024017,Set,Set,tagsAndSkills
250925023908,Airflow,Airflow,tagsAndSkills
250925023908,Snowflake,Snowflake,tagsAndSkills
250925023908,AWS,AWS,tagsAndSkills
250925023908,ETL,ETL,tagsAndSkills
250925023908,Python,Python,tagsAndSkills
250925023908,SQL,SQL,tagsAndSkills
250925023908,Data,Data,tagsAndSkills
250925023908,Data Engineering,Data Engineering,tagsAndSkills
250925023858,Interior Architecture,Interior Architecture,tagsAndSkills
250925023858,Lead Generation,Lead Generation,tagsAndSkills
250925023858,Building Materials,Building Materials,tagsAndSkills
250925023858,Business Development,Business Development,tagsAndSkills
250925023858,Interior Designing,Interior Designing,tagsAndSkills
250925023858,Negotiation,Negotiation,tagsAndSkills
250925023858,Interiors,Interiors,tagsAndSkills
250925023858,Client Interaction,Client Interaction,tagsAndSkills
250925023635,Shift Planning,Shift Planning,tagsAndSkills
250925023635,Plastic,Plastic,tagsAndSkills
250925023635,Injection Moulding,Injection Moulding,tagsAndSkills
250925023635,Plastic Molding,Plastic Molding,tagsAndSkills
250925023635,Cipet,Cipet,tagsAndSkills
250925023635,Line Balancing,Line Balancing,tagsAndSkills
250925023635,Shop Floor,Shop Floor,tagsAndSkills
250925023635,Manpower Management,Manpower Management,tagsAndSkills
250925023589,Casting,Casting,tagsAndSkills
250925023589,Forging,Forging,tagsAndSkills
250925023589,Machining,Machining,tagsAndSkills
250925023589,Supplier Quality Management,Supplier Quality Management,tagsAndSkills
250925023589,Quality Management System implementation,Quality Management System implementation,tagsAndSkills
250925023589,APQP,APQP,tagsAndSkills
250925023589,Supplier Development,Supplier Development,tagsAndSkills
250925023589,Supplier Improvement,Supplier Improvement,tagsAndSkills
250925023247,plastic parts,Plastic Parts,tagsAndSkills
250925023247,Purchase Vendor Development,Purchase Vendor Development,tagsAndSkills
250925023247,ERP,ERP,tagsAndSkills
250925023247,Purchase,Purchase,tagsAndSkills
250925023247,auto,Auto,tagsAndSkills
250925023247,SAP,SAP,tagsAndSkills
250925023247,Purchase Order,Purchase Order,tagsAndSkills
250925023247,Polymer,Polymer,tagsAndSkills
250925022894,Quality Control,Quality Control,tagsAndSkills
250925022894,Mechanical Engineering,Mechanical Engineering,tagsAndSkills
250925022894,Quality,Quality,tagsAndSkills
250925022894,Engineering,Engineering,tagsAndSkills
250925022894,Mechanical,Mechanical,tagsAndSkills
250925022894,Control,Control,tagsAndSkills
250925022734,Plastic Injection Molding,Plastic Injection Molding,tagsAndSkills
250925022734,Plastic Molding,Plastic Molding,tagsAndSkills
250925022734,Injection Moulding Machine,Injection Moulding Machine,tagsAndSkills
250925022734,Injection Moulding,Injection Moulding,tagsAndSkills
250925022734,Plastic,Plastic,tagsAndSkills
250925022734,Injection Mould,Injection Mould,tagsAndSkills
250925022734,Injection,Injection,tagsAndSkills
250925022734,Moulds,Moulds,tagsAndSkills
250925022486,Sap Master Data Management,Sap Master Data Management,tagsAndSkills
250925022486,Sap Master Data,Sap Master Data,tagsAndSkills
250925022486,Sap S4 Hana Sd,Sap S4 Hana Sd,tagsAndSkills
250925022486,Masterdata,Masterdata,tagsAndSkills
250925022486,Saps,Saps,tagsAndSkills
250925022486,Management,Management,tagsAndSkills
250925022486,Master data management,Master data management,tagsAndSkills
250925022486,SAP,SAP,tagsAndSkills
250925022473,People Management Skills,People Management Skills,tagsAndSkills
250925022473,Team Management,Team Management,tagsAndSkills
250925022473,Technical Management,Technical Management,tagsAndSkills
250925022473,Team Building,Team Building,tagsAndSkills
250925022473,Delivery Management,Delivery Management,tagsAndSkills
250925022473,Engineering,Engineering,tagsAndSkills
250925022473,Building,Building,tagsAndSkills
250925022473,Delivery,Delivery,tagsAndSkills
250925022473,SQL,SQL,text_enrichment
250925022286,CIPET,CIPET,tagsAndSkills
250925022286,PPT,PPT,tagsAndSkills
250925022286,Leadership,Leadership,tagsAndSkills
250925022286,QAP,QAP,tagsAndSkills
250925022286,Monitoring And Evaluation,Monitoring And Evaluation,tagsAndSkills
250925022286,iso,Iso,tagsAndSkills
250925022286,Process Validation,Process Validation,tagsAndSkills
250925022286,SPC,SPC,tagsAndSkills
250925021732,Import Export,Import Export,tagsAndSkills
250925021732,Import Documentation,Import Documentation,tagsAndSkills
250925021732,CHA,CHA,tagsAndSkills
250925021732,Pre Shipment,Pre Shipment,tagsAndSkills
250925021732,Shipment,Shipment,tagsAndSkills
250925021732,Export Import Logistics,Export Import Logistics,tagsAndSkills
250925021732,Foreign Trade,Foreign Trade,tagsAndSkills
250925021732,Import Logistics,Import Logistics,tagsAndSkills
250925021703,Communication Skills,Communication Skills,tagsAndSkills
250925021703,Written Communication,Written Communication,tagsAndSkills
250925021703,Guest Handling,Guest Handling,tagsAndSkills
250925021703,Guest Relations,Guest Relations,tagsAndSkills
250925021703,Receptionist Activities,Receptionist Activities,tagsAndSkills
250925021703,Front Office Operations,Front Office Operations,tagsAndSkills
250925021703,Interpersonal Skills,Interpersonal Skills,tagsAndSkills
250925021703,Relationship,Relationship,tagsAndSkills
250925021046,Shipment,Shipment,tagsAndSkills
250925021046,Import Logistics,Import Logistics,tagsAndSkills
250925021046,Freight Forwarding,Freight Forwarding,tagsAndSkills
250925021046,Import Operations,Import Operations,tagsAndSkills
250925021046,Export Documentation,Export Documentation,tagsAndSkills
250925021046,Import,Import,tagsAndSkills
250925021046,Export Import Logistics,Export Import Logistics,tagsAndSkills
250925021046,Custom Clearance,Custom Clearance,tagsAndSkills
250925020663,Educational Marketing,Educational Marketing,tagsAndSkills
250925020663,Sem / Seo,Sem / Seo,tagsAndSkills
250925020663,Digital Marketing,Digital Marketing,tagsAndSkills
250925020663,Educational Content,Educational Content,tagsAndSkills
250925020663,B2B Marketing,B2B Marketing,tagsAndSkills
250925020663,Paid Advertising Campaigns,Paid Advertising Campaigns,tagsAndSkills
250925020663,Lead Generation,Lead Generation,tagsAndSkills
250925020663,Marketing Automation,Marketing Automation,tagsAndSkills
250925020651,Lead Generation,Lead Generation,tagsAndSkills
250925020651,Cloud Sales,Cloud Sales,tagsAndSkills
250925020651,Saas Sales,Saas Sales,tagsAndSkills
250925020651,Software Sales,Software Sales,tagsAndSkills
250925020651,IT Sales,IT Sales,tagsAndSkills
250925020651,It Software Sales,It Software Sales,tagsAndSkills
250925020651,Cold Calling,Cold Calling,tagsAndSkills
250925020651,Inside Sales,Inside Sales,tagsAndSkills
250925020625,Inbound Process,Inbound Process,tagsAndSkills
250925020625,Customer Service,Customer Service,tagsAndSkills
250925020625,Voice Processing,Voice Processing,tagsAndSkills
250925020625,Customer Support,Customer Support,tagsAndSkills
250925020625,Bpo Voice,Bpo Voice,tagsAndSkills
250925020625,Cca,Cca,tagsAndSkills
250925020625,BPO,BPO,tagsAndSkills
250925020625,Inbound Customer Service,Inbound Customer Service,tagsAndSkills
250925020520,Checkpoint Firewall,Checkpoint Firewall,tagsAndSkills
250925020520,VPN,VPN,tagsAndSkills
250925020520,Ngfw,Ngfw,tagsAndSkills
250925020520,System engineering,System engineering,tagsAndSkills
250925020520,Checkpoint,Checkpoint,tagsAndSkills
250925020520,Firewall,Firewall,tagsAndSkills
250925020520,System,System,tagsAndSkills
250925020520,Engineering,Engineering,tagsAndSkills
250925020517,Injection Moulding,Injection Moulding,tagsAndSkills
250925020517,Plastic,Plastic,tagsAndSkills
250925020517,CIPET,CIPET,tagsAndSkills
250925020517,PPT,PPT,tagsAndSkills
250925020517,Lean,Lean,tagsAndSkills
250925020517,auto,Auto,tagsAndSkills
250925020517,Time Management,Time Management,tagsAndSkills
250925020517,Production Operations,Production Operations,tagsAndSkills
250925018943,Technical Project Manager,Technical Project Manager,tagsAndSkills
250925018943,Implementation Product Management,Implementation Product Management,tagsAndSkills
250925018943,End To End Implementation,End To End Implementation,tagsAndSkills
250925018943,Project Management,Project Management,tagsAndSkills
250925018943,IT Project Management,IT Project Management,tagsAndSkills
250925018943,Customer Service,Customer Service,tagsAndSkills
250925018943,SAAS,SAAS,tagsAndSkills
250925018943,Procedures,Procedures,tagsAndSkills
250925018627,HR OPERATION,HR OPERATION,tagsAndSkills
250925018627,HR GENERALIST,HR GENERALIST,tagsAndSkills
250925018627,Recruitment,Recruitment,tagsAndSkills
250925018627,HR generalist activities,HR generalist activities,tagsAndSkills
250925018627,Operations,Operations,tagsAndSkills
250925018627,HR operations,HR operations,tagsAndSkills
250925018627,Hrsd,Hrsd,tagsAndSkills
